OBJECTID,neighborhood,Lat,Long,ucrDescription,number,reportMonth,reportYear
14447,Loring Park,44.9688325,-93.2793834,Rape,1,4,2019
14448,Loring Park,44.9688325,-93.2793834,Robbery,3,4,2019
14449,Lowry Hill,44.9670505,-93.2954416,Aggravated Assault,0,4,2019
14450,Lowry Hill,44.9670505,-93.2954416,Arson,0,4,2019
14451,Lowry Hill,44.9670505,-93.2954416,Auto Theft,4,4,2019
14452,Lowry Hill,44.9670505,-93.2954416,Burglary,4,4,2019
14453,Lowry Hill,44.9670505,-93.2954416,Homicide,0,4,2019
14454,Lowry Hill,44.9670505,-93.2954416,Larceny,6,4,2019
14455,Lowry Hill,44.9670505,-93.2954416,Rape,0,4,2019
14456,Lowry Hill,44.9670505,-93.2954416,Robbery,0,4,2019
14457,Lowry Hill East,44.9550382,-93.2913289,Aggravated Assault,1,4,2019
14458,Lowry Hill East,44.9550382,-93.2913289,Arson,0,4,2019
14459,Lowry Hill East,44.9550382,-93.2913289,Auto Theft,4,4,2019
14460,Lowry Hill East,44.9550382,-93.2913289,Burglary,1,4,2019
14461,Lowry Hill East,44.9550382,-93.2913289,Homicide,0,4,2019
14462,Lowry Hill East,44.9550382,-93.2913289,Larceny,46,4,2019
14463,Lowry Hill East,44.9550382,-93.2913289,Rape,4,4,2019
14464,Lowry Hill East,44.9550382,-93.2913289,Robbery,1,4,2019
14465,Lyndale,44.9429412,-93.2843232,Aggravated Assault,1,4,2019
14466,Lyndale,44.9429412,-93.2843232,Arson,0,4,2019
14467,Lyndale,44.9429412,-93.2843232,Auto Theft,4,4,2019
14468,Lyndale,44.9429412,-93.2843232,Burglary,1,4,2019
14469,Lyndale,44.9429412,-93.2843232,Homicide,0,4,2019
14470,Lyndale,44.9429412,-93.2843232,Larceny,10,4,2019
14471,Lyndale,44.9429412,-93.2843232,Rape,2,4,2019
14472,Lyndale,44.9429412,-93.2843232,Robbery,0,4,2019
14473,Lynnhurst,44.9106583,-93.2935778,Aggravated Assault,0,4,2019
14474,Lynnhurst,44.9106583,-93.2935778,Arson,0,4,2019
14475,Lynnhurst,44.9106583,-93.2935778,Auto Theft,1,4,2019
14476,Lynnhurst,44.9106583,-93.2935778,Burglary,4,4,2019
14477,Lynnhurst,44.9106583,-93.2935778,Homicide,0,4,2019
14478,Lynnhurst,44.9106583,-93.2935778,Larceny,3,4,2019
14479,Lynnhurst,44.9106583,-93.2935778,Rape,0,4,2019
14480,Lynnhurst,44.9106583,-93.2935778,Robbery,0,4,2019
14481,Marcy Holmes,44.9853721,-93.2447234,Aggravated Assault,3,4,2019
14482,Marcy Holmes,44.9853721,-93.2447234,Arson,0,4,2019
14483,Marcy Holmes,44.9853721,-93.2447234,Auto Theft,3,4,2019
14484,Marcy Holmes,44.9853721,-93.2447234,Burglary,7,4,2019
14485,Marcy Holmes,44.9853721,-93.2447234,Homicide,0,4,2019
14486,Marcy Holmes,44.9853721,-93.2447234,Larceny,37,4,2019
14487,Marcy Holmes,44.9853721,-93.2447234,Rape,1,4,2019
14488,Marcy Holmes,44.9853721,-93.2447234,Robbery,2,4,2019
14489,Marshall Terrace,45.0210186,-93.268571,Aggravated Assault,1,4,2019
14490,Marshall Terrace,45.0210186,-93.268571,Arson,0,4,2019
14491,Marshall Terrace,45.0210186,-93.268571,Auto Theft,1,4,2019
14492,Marshall Terrace,45.0210186,-93.268571,Burglary,0,4,2019
14493,Marshall Terrace,45.0210186,-93.268571,Homicide,0,4,2019
14494,Marshall Terrace,45.0210186,-93.268571,Larceny,5,4,2019
14495,Marshall Terrace,45.0210186,-93.268571,Rape,0,4,2019
14496,Marshall Terrace,45.0210186,-93.268571,Robbery,0,4,2019
14497,McKinley,45.0205857,-93.2836963,Aggravated Assault,3,4,2019
14498,McKinley,45.0205857,-93.2836963,Arson,0,4,2019
14499,McKinley,45.0205857,-93.2836963,Auto Theft,3,4,2019
14500,McKinley,45.0205857,-93.2836963,Burglary,4,4,2019
14501,McKinley,45.0205857,-93.2836963,Homicide,0,4,2019
14502,McKinley,45.0205857,-93.2836963,Larceny,4,4,2019
14503,McKinley,45.0205857,-93.2836963,Rape,2,4,2019
14504,McKinley,45.0205857,-93.2836963,Robbery,2,4,2019
14505,Mid - City Industrial,44.9988622,-93.2177712,Aggravated Assault,1,4,2019
14506,Mid - City Industrial,44.9988622,-93.2177712,Arson,0,4,2019
14507,Mid - City Industrial,44.9988622,-93.2177712,Auto Theft,0,4,2019
14508,Mid - City Industrial,44.9988622,-93.2177712,Burglary,0,4,2019
14509,Mid - City Industrial,44.9988622,-93.2177712,Homicide,0,4,2019
14510,Mid - City Industrial,44.9988622,-93.2177712,Larceny,1,4,2019
14511,Mid - City Industrial,44.9988622,-93.2177712,Rape,0,4,2019
14512,Mid - City Industrial,44.9988622,-93.2177712,Robbery,0,4,2019
14513,Midtown Phillips,44.9560454,-93.2561126,Aggravated Assault,2,4,2019
14514,Midtown Phillips,44.9560454,-93.2561126,Arson,0,4,2019
14515,Midtown Phillips,44.9560454,-93.2561126,Auto Theft,3,4,2019
14516,Midtown Phillips,44.9560454,-93.2561126,Burglary,4,4,2019
14517,Midtown Phillips,44.9560454,-93.2561126,Homicide,0,4,2019
14518,Midtown Phillips,44.9560454,-93.2561126,Larceny,17,4,2019
14519,Midtown Phillips,44.9560454,-93.2561126,Rape,1,4,2019
14520,Midtown Phillips,44.9560454,-93.2561126,Robbery,3,4,2019
14521,Minnehaha,44.9105408,-93.2156354,Aggravated Assault,0,4,2019
14522,Minnehaha,44.9105408,-93.2156354,Arson,0,4,2019
14523,Minnehaha,44.9105408,-93.2156354,Auto Theft,1,4,2019
14524,Minnehaha,44.9105408,-93.2156354,Burglary,3,4,2019
14525,Minnehaha,44.9105408,-93.2156354,Homicide,0,4,2019
14526,Minnehaha,44.9105408,-93.2156354,Larceny,3,4,2019
14527,Minnehaha,44.9105408,-93.2156354,Rape,0,4,2019
14528,Minnehaha,44.9105408,-93.2156354,Robbery,1,4,2019
14529,Morris Park,44.9012054,-93.2156354,Aggravated Assault,0,4,2019
14530,Morris Park,44.9012054,-93.2156354,Arson,0,4,2019
14531,Morris Park,44.9012054,-93.2156354,Auto Theft,0,4,2019
14532,Morris Park,44.9012054,-93.2156354,Burglary,0,4,2019
14533,Morris Park,44.9012054,-93.2156354,Homicide,0,4,2019
14534,Morris Park,44.9012054,-93.2156354,Larceny,3,4,2019
14535,Morris Park,44.9012054,-93.2156354,Rape,0,4,2019
14536,Morris Park,44.9012054,-93.2156354,Robbery,0,4,2019
14537,Near - North,44.9919418,-93.2941662,Aggravated Assault,11,4,2019
14538,Near - North,44.9919418,-93.2941662,Arson,0,4,2019
14539,Near - North,44.9919418,-93.2941662,Auto Theft,4,4,2019
14540,Near - North,44.9919418,-93.2941662,Burglary,1,4,2019
14541,Near - North,44.9919418,-93.2941662,Homicide,0,4,2019
14542,Near - North,44.9919418,-93.2941662,Larceny,15,4,2019
14543,Near - North,44.9919418,-93.2941662,Rape,4,4,2019
14544,Near - North,44.9919418,-93.2941662,Robbery,4,4,2019
14545,Nicollet Island - East Bank,44.9890729,-93.2540104,Aggravated Assault,0,4,2019
14546,Nicollet Island - East Bank,44.9890729,-93.2540104,Arson,0,4,2019
14547,Nicollet Island - East Bank,44.9890729,-93.2540104,Auto Theft,0,4,2019
14548,Nicollet Island - East Bank,44.9890729,-93.2540104,Burglary,0,4,2019
14549,Nicollet Island - East Bank,44.9890729,-93.2540104,Homicide,0,4,2019
14550,Nicollet Island - East Bank,44.9890729,-93.2540104,Larceny,10,4,2019
14551,Nicollet Island - East Bank,44.9890729,-93.2540104,Rape,1,4,2019
14552,Nicollet Island - East Bank,44.9890729,-93.2540104,Robbery,0,4,2019
14553,North Loop,44.9841988,-93.2835891,Aggravated Assault,0,4,2019
14554,North Loop,44.9841988,-93.2835891,Arson,0,4,2019
14555,North Loop,44.9841988,-93.2835891,Auto Theft,6,4,2019
14556,North Loop,44.9841988,-93.2835891,Burglary,1,4,2019
14557,North Loop,44.9841988,-93.2835891,Homicide,0,4,2019
14558,North Loop,44.9841988,-93.2835891,Larceny,16,4,2019
14559,North Loop,44.9841988,-93.2835891,Rape,1,4,2019
14560,North Loop,44.9841988,-93.2835891,Robbery,1,4,2019
14561,Northeast Park,45.0031203,-93.2412634,Aggravated Assault,0,4,2019
14562,Northeast Park,45.0031203,-93.2412634,Arson,0,4,2019
14563,Northeast Park,45.0031203,-93.2412634,Auto Theft,0,4,2019
14564,Northeast Park,45.0031203,-93.2412634,Burglary,0,4,2019
14565,Northeast Park,45.0031203,-93.2412634,Homicide,0,4,2019
14566,Northeast Park,45.0031203,-93.2412634,Larceny,10,4,2019
14567,Northeast Park,45.0031203,-93.2412634,Rape,0,4,2019
14568,Northeast Park,45.0031203,-93.2412634,Robbery,0,4,2019
14569,Northrop,44.9764426,-93.2353767,Aggravated Assault,0,4,2019
14570,Northrop,44.9764426,-93.2353767,Arson,0,4,2019
14571,Northrop,44.9764426,-93.2353767,Auto Theft,2,4,2019
14572,Northrop,44.9764426,-93.2353767,Burglary,5,4,2019
14573,Northrop,44.9764426,-93.2353767,Homicide,0,4,2019
14574,Northrop,44.9764426,-93.2353767,Larceny,5,4,2019
14575,Northrop,44.9764426,-93.2353767,Rape,0,4,2019
14576,Northrop,44.9764426,-93.2353767,Robbery,0,4,2019
14577,Page,44.9078431,-93.269679,Aggravated Assault,0,4,2019
14578,Page,44.9078431,-93.269679,Arson,0,4,2019
14579,Page,44.9078431,-93.269679,Auto Theft,0,4,2019
14580,Page,44.9078431,-93.269679,Burglary,0,4,2019
14581,Page,44.9078431,-93.269679,Homicide,0,4,2019
14582,Page,44.9078431,-93.269679,Larceny,0,4,2019
14583,Page,44.9078431,-93.269679,Rape,0,4,2019
14584,Page,44.9078431,-93.269679,Robbery,0,4,2019
14585,Phillips West,44.9511035,-93.2659066,Aggravated Assault,5,4,2019
14586,Phillips West,44.9511035,-93.2659066,Arson,0,4,2019
14587,Phillips West,44.9511035,-93.2659066,Auto Theft,3,4,2019
14588,Phillips West,44.9511035,-93.2659066,Burglary,2,4,2019
14589,Phillips West,44.9511035,-93.2659066,Homicide,0,4,2019
14590,Phillips West,44.9511035,-93.2659066,Larceny,17,4,2019
14591,Phillips West,44.9511035,-93.2659066,Rape,0,4,2019
14592,Phillips West,44.9511035,-93.2659066,Robbery,0,4,2019
14593,Powderhorn Park,44.9398026,-93.2533339,Aggravated Assault,4,4,2019
14594,Powderhorn Park,44.9398026,-93.2533339,Arson,0,4,2019
14595,Powderhorn Park,44.9398026,-93.2533339,Auto Theft,3,4,2019
14596,Powderhorn Park,44.9398026,-93.2533339,Burglary,14,4,2019
14597,Powderhorn Park,44.9398026,-93.2533339,Homicide,0,4,2019
14598,Powderhorn Park,44.9398026,-93.2533339,Larceny,13,4,2019
14599,Powderhorn Park,44.9398026,-93.2533339,Rape,0,4,2019
14600,Powderhorn Park,44.9398026,-93.2533339,Robbery,2,4,2019
14601,Prospect Park - East River Road,44.9618855,-93.21669,Aggravated Assault,0,4,2019
14602,Prospect Park - East River Road,44.9618855,-93.21669,Arson,0,4,2019
14603,Prospect Park - East River Road,44.9618855,-93.21669,Auto Theft,0,4,2019
14604,Prospect Park - East River Road,44.9618855,-93.21669,Burglary,3,4,2019
14605,Prospect Park - East River Road,44.9618855,-93.21669,Homicide,0,4,2019
14606,Prospect Park - East River Road,44.9618855,-93.21669,Larceny,22,4,2019
14607,Prospect Park - East River Road,44.9618855,-93.21669,Rape,2,4,2019
14608,Prospect Park - East River Road,44.9618855,-93.21669,Robbery,1,4,2019
14609,Regina,44.9229736,-93.2709366,Aggravated Assault,1,4,2019
14610,Regina,44.9229736,-93.2709366,Arson,0,4,2019
14611,Regina,44.9229736,-93.2709366,Auto Theft,2,4,2019
14612,Regina,44.9229736,-93.2709366,Burglary,3,4,2019
14613,Regina,44.9229736,-93.2709366,Homicide,0,4,2019
14614,Regina,44.9229736,-93.2709366,Larceny,0,4,2019
14615,Regina,44.9229736,-93.2709366,Rape,0,4,2019
14616,Regina,44.9229736,-93.2709366,Robbery,0,4,2019
14617,Seward,44.9591899,-93.2345689,Aggravated Assault,2,4,2019
14618,Seward,44.9591899,-93.2345689,Arson,0,4,2019
14619,Seward,44.9591899,-93.2345689,Auto Theft,7,4,2019
14620,Seward,44.9591899,-93.2345689,Burglary,4,4,2019
14621,Seward,44.9591899,-93.2345689,Homicide,0,4,2019
14622,Seward,44.9591899,-93.2345689,Larceny,31,4,2019
14623,Seward,44.9591899,-93.2345689,Rape,1,4,2019
14624,Seward,44.9591899,-93.2345689,Robbery,3,4,2019
14625,Sheridan,45.0024045,-93.2664456,Aggravated Assault,1,4,2019
14626,Sheridan,45.0024045,-93.2664456,Arson,0,4,2019
14627,Sheridan,45.0024045,-93.2664456,Auto Theft,0,4,2019
14628,Sheridan,45.0024045,-93.2664456,Burglary,3,4,2019
14629,Sheridan,45.0024045,-93.2664456,Homicide,0,4,2019
14630,Sheridan,45.0024045,-93.2664456,Larceny,3,4,2019
14631,Sheridan,45.0024045,-93.2664456,Rape,0,4,2019
14632,Sheridan,45.0024045,-93.2664456,Robbery,0,4,2019
14633,Shingle Creek,45.0479383,-93.3070973,Aggravated Assault,3,4,2019
14634,Shingle Creek,45.0479383,-93.3070973,Arson,0,4,2019
14635,Shingle Creek,45.0479383,-93.3070973,Auto Theft,1,4,2019
14636,Shingle Creek,45.0479383,-93.3070973,Burglary,1,4,2019
14637,Shingle Creek,45.0479383,-93.3070973,Homicide,0,4,2019
14638,Shingle Creek,45.0479383,-93.3070973,Larceny,4,4,2019
14639,Shingle Creek,45.0479383,-93.3070973,Rape,0,4,2019
14640,Shingle Creek,45.0479383,-93.3070973,Robbery,0,4,2019
14641,St. Anthony East,44.9946574,-93.2516685,Aggravated Assault,0,4,2019
14642,St. Anthony East,44.9946574,-93.2516685,Arson,0,4,2019
14643,St. Anthony East,44.9946574,-93.2516685,Auto Theft,0,4,2019
14644,St. Anthony East,44.9946574,-93.2516685,Burglary,2,4,2019
14645,St. Anthony East,44.9946574,-93.2516685,Homicide,0,4,2019
14646,St. Anthony East,44.9946574,-93.2516685,Larceny,1,4,2019
14647,St. Anthony East,44.9946574,-93.2516685,Rape,1,4,2019
14648,St. Anthony East,44.9946574,-93.2516685,Robbery,0,4,2019
14649,St. Anthony West,44.9932439,-93.2603479,Aggravated Assault,0,4,2019
14650,St. Anthony West,44.9932439,-93.2603479,Arson,0,4,2019
14651,St. Anthony West,44.9932439,-93.2603479,Auto Theft,1,4,2019
14652,St. Anthony West,44.9932439,-93.2603479,Burglary,0,4,2019
14653,St. Anthony West,44.9932439,-93.2603479,Homicide,0,4,2019
14654,St. Anthony West,44.9932439,-93.2603479,Larceny,4,4,2019
14655,St. Anthony West,44.9932439,-93.2603479,Rape,0,4,2019
14656,St. Anthony West,44.9932439,-93.2603479,Robbery,0,4,2019
14657,Standish,44.9333046,-93.2357376,Aggravated Assault,0,4,2019
14658,Standish,44.9333046,-93.2357376,Arson,0,4,2019
14659,Standish,44.9333046,-93.2357376,Auto Theft,3,4,2019
14660,Standish,44.9333046,-93.2357376,Burglary,12,4,2019
14661,Standish,44.9333046,-93.2357376,Homicide,0,4,2019
14662,Standish,44.9333046,-93.2357376,Larceny,11,4,2019
14663,Standish,44.9333046,-93.2357376,Rape,1,4,2019
14664,Standish,44.9333046,-93.2357376,Robbery,0,4,2019
14665,Steven's Square - Loring Heights,44.9642046,-93.2766019,Aggravated Assault,2,4,2019
14666,Steven's Square - Loring Heights,44.9642046,-93.2766019,Arson,0,4,2019
14667,Steven's Square - Loring Heights,44.9642046,-93.2766019,Auto Theft,2,4,2019
14668,Steven's Square - Loring Heights,44.9642046,-93.2766019,Burglary,7,4,2019
14669,Steven's Square - Loring Heights,44.9642046,-93.2766019,Homicide,0,4,2019
14670,Steven's Square - Loring Heights,44.9642046,-93.2766019,Larceny,10,4,2019
14671,Steven's Square - Loring Heights,44.9642046,-93.2766019,Rape,1,4,2019
14672,Steven's Square - Loring Heights,44.9642046,-93.2766019,Robbery,1,4,2019
14673,Sumner - Glenwood,44.9842036,-93.2908943,Aggravated Assault,0,4,2019
14674,Sumner - Glenwood,44.9842036,-93.2908943,Arson,0,4,2019
14675,Sumner - Glenwood,44.9842036,-93.2908943,Auto Theft,0,4,2019
14676,Sumner - Glenwood,44.9842036,-93.2908943,Burglary,1,4,2019
14677,Sumner - Glenwood,44.9842036,-93.2908943,Homicide,0,4,2019
14678,Sumner - Glenwood,44.9842036,-93.2908943,Larceny,4,4,2019
14679,Sumner - Glenwood,44.9842036,-93.2908943,Rape,0,4,2019
14680,Sumner - Glenwood,44.9842036,-93.2908943,Robbery,0,4,2019
14681,Tangletown,44.9127437,-93.2780884,Aggravated Assault,0,4,2019
14682,Tangletown,44.9127437,-93.2780884,Arson,0,4,2019
14683,Tangletown,44.9127437,-93.2780884,Auto Theft,1,4,2019
14684,Tangletown,44.9127437,-93.2780884,Burglary,2,4,2019
14685,Tangletown,44.9127437,-93.2780884,Homicide,0,4,2019
14686,Tangletown,44.9127437,-93.2780884,Larceny,4,4,2019
14687,Tangletown,44.9127437,-93.2780884,Rape,0,4,2019
14688,Tangletown,44.9127437,-93.2780884,Robbery,1,4,2019
14689,University of Minnesota,44.97399,-93.2277285,Aggravated Assault,1,4,2019
14690,University of Minnesota,44.97399,-93.2277285,Arson,1,4,2019
14691,University of Minnesota,44.97399,-93.2277285,Auto Theft,1,4,2019
14692,University of Minnesota,44.97399,-93.2277285,Burglary,0,4,2019
14693,University of Minnesota,44.97399,-93.2277285,Homicide,0,4,2019
14694,University of Minnesota,44.97399,-93.2277285,Larceny,8,4,2019
14695,University of Minnesota,44.97399,-93.2277285,Rape,0,4,2019
14696,University of Minnesota,44.97399,-93.2277285,Robbery,0,4,2019
14697,Ventura Village,44.9618199,-93.2580313,Aggravated Assault,6,4,2019
14698,Ventura Village,44.9618199,-93.2580313,Arson,0,4,2019
14699,Ventura Village,44.9618199,-93.2580313,Auto Theft,8,4,2019
14700,Ventura Village,44.9618199,-93.2580313,Burglary,2,4,2019
14701,Ventura Village,44.9618199,-93.2580313,Homicide,0,4,2019
14702,Ventura Village,44.9618199,-93.2580313,Larceny,13,4,2019
14703,Ventura Village,44.9618199,-93.2580313,Rape,0,4,2019
14704,Ventura Village,44.9618199,-93.2580313,Robbery,3,4,2019
14705,Victory,45.0336776,-93.3155786,Aggravated Assault,0,4,2019
14706,Victory,45.0336776,-93.3155786,Arson,0,4,2019
14707,Victory,45.0336776,-93.3155786,Auto Theft,1,4,2019
14708,Victory,45.0336776,-93.3155786,Burglary,3,4,2019
14709,Victory,45.0336776,-93.3155786,Homicide,0,4,2019
14710,Victory,45.0336776,-93.3155786,Larceny,4,4,2019
14711,Victory,45.0336776,-93.3155786,Rape,0,4,2019
14712,Victory,45.0336776,-93.3155786,Robbery,1,4,2019
14713,Waite Park,45.0313309,-93.2343487,Aggravated Assault,0,4,2019
14714,Waite Park,45.0313309,-93.2343487,Arson,0,4,2019
14715,Waite Park,45.0313309,-93.2343487,Auto Theft,2,4,2019
14716,Waite Park,45.0313309,-93.2343487,Burglary,2,4,2019
14717,Waite Park,45.0313309,-93.2343487,Homicide,0,4,2019
14718,Waite Park,45.0313309,-93.2343487,Larceny,5,4,2019
14719,Waite Park,45.0313309,-93.2343487,Rape,1,4,2019
14720,Waite Park,45.0313309,-93.2343487,Robbery,0,4,2019
14721,Webber - Camden,45.0315971,-93.2982686,Aggravated Assault,7,4,2019
14722,Webber - Camden,45.0315971,-93.2982686,Arson,0,4,2019
14723,Webber - Camden,45.0315971,-93.2982686,Auto Theft,3,4,2019
14724,Webber - Camden,45.0315971,-93.2982686,Burglary,3,4,2019
14725,Webber - Camden,45.0315971,-93.2982686,Homicide,0,4,2019
14726,Webber - Camden,45.0315971,-93.2982686,Larceny,13,4,2019
14727,Webber - Camden,45.0315971,-93.2982686,Rape,0,4,2019
14728,Webber - Camden,45.0315971,-93.2982686,Robbery,2,4,2019
14729,Wenonah,44.8959706,-93.2357376,Aggravated Assault,1,4,2019
14730,Wenonah,44.8959706,-93.2357376,Arson,0,4,2019
14731,Wenonah,44.8959706,-93.2357376,Auto Theft,0,4,2019
14732,Wenonah,44.8959706,-93.2357376,Burglary,0,4,2019
14733,Wenonah,44.8959706,-93.2357376,Homicide,0,4,2019
14734,Wenonah,44.8959706,-93.2357376,Larceny,6,4,2019
14735,Wenonah,44.8959706,-93.2357376,Rape,0,4,2019
14736,Wenonah,44.8959706,-93.2357376,Robbery,1,4,2019
14737,West Calhoun,44.9447012,-93.3263003,Aggravated Assault,0,4,2019
14738,West Calhoun,44.9447012,-93.3263003,Arson,0,4,2019
14739,West Calhoun,44.9447012,-93.3263003,Auto Theft,0,4,2019
14740,West Calhoun,44.9447012,-93.3263003,Burglary,2,4,2019
14741,West Calhoun,44.9447012,-93.3263003,Homicide,0,4,2019
14742,West Calhoun,44.9447012,-93.3263003,Larceny,1,4,2019
14743,West Calhoun,44.9447012,-93.3263003,Rape,0,4,2019
14744,West Calhoun,44.9447012,-93.3263003,Robbery,0,4,2019
14745,Whittier,44.9555348,-93.2796514,Aggravated Assault,2,4,2019
14746,Whittier,44.9555348,-93.2796514,Arson,0,4,2019
14747,Whittier,44.9555348,-93.2796514,Auto Theft,9,4,2019
14748,Whittier,44.9555348,-93.2796514,Burglary,10,4,2019
14749,Whittier,44.9555348,-93.2796514,Homicide,0,4,2019
14750,Whittier,44.9555348,-93.2796514,Larceny,54,4,2019
14751,Whittier,44.9555348,-93.2796514,Rape,1,4,2019
14752,Whittier,44.9555348,-93.2796514,Robbery,6,4,2019
14753,Willard - Hay,44.9964492,-93.3112679,Aggravated Assault,6,4,2019
14754,Willard - Hay,44.9964492,-93.3112679,Arson,0,4,2019
14755,Willard - Hay,44.9964492,-93.3112679,Auto Theft,2,4,2019
14756,Willard - Hay,44.9964492,-93.3112679,Burglary,3,4,2019
14757,Willard - Hay,44.9964492,-93.3112679,Homicide,0,4,2019
14758,Willard - Hay,44.9964492,-93.3112679,Larceny,17,4,2019
14759,Willard - Hay,44.9964492,-93.3112679,Rape,1,4,2019
14760,Willard - Hay,44.9964492,-93.3112679,Robbery,1,4,2019
14761,Windom,44.8978338,-93.2832943,Aggravated Assault,0,4,2019
14762,Windom,44.8978338,-93.2832943,Arson,0,4,2019
14763,Windom,44.8978338,-93.2832943,Auto Theft,2,4,2019
14764,Windom,44.8978338,-93.2832943,Burglary,3,4,2019
14765,Windom,44.8978338,-93.2832943,Homicide,0,4,2019
14766,Windom,44.8978338,-93.2832943,Larceny,3,4,2019
14767,Windom,44.8978338,-93.2832943,Rape,0,4,2019
14768,Windom,44.8978338,-93.2832943,Robbery,2,4,2019
14769,Windom Park,45.0091148,-93.2356274,Aggravated Assault,1,4,2019
14770,Windom Park,45.0091148,-93.2356274,Arson,0,4,2019
14771,Windom Park,45.0091148,-93.2356274,Auto Theft,4,4,2019
14772,Windom Park,45.0091148,-93.2356274,Burglary,0,4,2019
14773,Windom Park,45.0091148,-93.2356274,Homicide,0,4,2019
14774,Windom Park,45.0091148,-93.2356274,Larceny,6,4,2019
14775,Windom Park,45.0091148,-93.2356274,Rape,0,4,2019
14776,Windom Park,45.0091148,-93.2356274,Robbery,0,4,2019
14777,Z_** NOT ASSIGNED **,#N/A,#N/A,Aggravated Assault,0,4,2019
14778,Z_** NOT ASSIGNED **,#N/A,#N/A,Arson,0,4,2019
14779,Z_** NOT ASSIGNED **,#N/A,#N/A,Auto Theft,0,4,2019
14780,Z_** NOT ASSIGNED **,#N/A,#N/A,Burglary,0,4,2019
14781,Z_** NOT ASSIGNED **,#N/A,#N/A,Homicide,0,4,2019
14782,Z_** NOT ASSIGNED **,#N/A,#N/A,Larceny,1,4,2019
14783,Z_** NOT ASSIGNED **,#N/A,#N/A,Rape,2,4,2019
14784,Z_** NOT ASSIGNED **,#N/A,#N/A,Robbery,0,4,2019
14785,Armatage,44.8984811,-93.3111949,Aggravated Assault,0,5,2019
14786,Armatage,44.8984811,-93.3111949,Arson,0,5,2019
14787,Armatage,44.8984811,-93.3111949,Auto Theft,2,5,2019
14788,Armatage,44.8984811,-93.3111949,Burglary,3,5,2019
14789,Armatage,44.8984811,-93.3111949,Homicide,0,5,2019
14790,Armatage,44.8984811,-93.3111949,Larceny,5,5,2019
14791,Armatage,44.8984811,-93.3111949,Rape,0,5,2019
